MAL_ID,eng_version,Score,Genres,Episodes,Type,Studios,Completed,Rating,Producers,Duration,Members
39547,My Teen Romantic Comedy SNAFU Climax!,8.46,"Slice of Life, Comedy, Drama, Romance, School",12,TV,feel.,199414,PG-13 - Teens 13 or older,"Marvelous, TBS, Movic, Delfi Sound, NBCUniversal Entertainment Japan",24 min. per ep.,390621
25777,Attack on Titan Season 2,8.45,"Action, Military, Mystery, Super Power, Drama, Fantasy, Shounen",12,TV,Wit Studio,1337762,R - 17+ (violence & profanity),"Production I.G, Dentsu, Mainichi Broadcasting System, Pony Canyon, Kodansha, Techno Sound, Pony Canyon Enterprise",24 min. per ep.,1591506
36649,Banana Fish,8.45,"Action, Adventure, Drama, Shoujo",24,TV,MAPPA,185959,R - 17+ (violence & profanity),"Aniplex, Dentsu, Movic, Fuji TV, Shogakukan",22 min. per ep.,415468
392,Yu Yu Hakusho:Ghost Files,8.45,"Action, Comedy, Demons, Supernatural, Martial Arts, Shounen",112,TV,Studio Pierrot,255542,PG-13 - Teens 13 or older,"Yomiko Advertising, Fuji TV",24 min. per ep.,475397
37965,Run with the Wind,8.45,"Comedy, Sports, Drama",23,TV,Production I.G,102342,PG-13 - Teens 13 or older,"Movic, Nippon Television Network, TOHO animation, Toy's Factory, Cygames, Yomiuri Shimbun",23 min. per ep.,196221
26055,JoJo's Bizarre Adventure:Stardust Crusaders - Battle in Egypt,8.45,"Action, Adventure, Supernatural, Drama, Shounen",24,TV,David Production,555181,R - 17+ (violence & profanity),"Yomiko Advertising, Warner Bros. Japan, Kamikaze Douga, KlockWorx, Shueisha",23 min. per ep.,641298
5028,Major S5,8.45,"Comedy, Drama, Romance, Shounen, Sports",25,TV,SynergySP,44811,PG-13 - Teens 13 or older,NHK,24 min. per ep.,57160
467,Ghost in the Shell:Stand Alone Complex,8.45,"Action, Military, Sci-Fi, Police, Mecha, Seinen",26,TV,Production I.G,170891,R - 17+ (violence & profanity),"Bandai Visual, Dentsu, Victor Entertainment, Animax, Kodansha, Trilogy Future Studio, Tokuma Shoten, Nippon Television Network",25 min. per ep.,326394
33255,The Disastrous Life of Saiki K.,8.45,"Comedy, School, Shounen, Slice of Life, Supernatural",120,TV,"J.C.Staff, Egg Firm",365729,PG-13 - Teens 13 or older,"TV Tokyo, Shogakukan-Shueisha Productions, Pony Canyon, Nippon Columbia, KlockWorx, Asmik Ace, Bandai Namco Entertainment, Shueisha, Toy's Factory, Dear Stage inc.",5 min. per ep.,591140
35851,Maquia:When the Promised Flower Blooms,8.45,"Drama, Fantasy",1,Movie,P.A. Works,124565,PG-13 - Teens 13 or older,"Bandai Visual, Lantis, Rakuonsha, Showgate, Hakuhodo DY Music & Pictures, Cygames",1 hr. 55 min.,244902
42984,Gotcha!,8.44,"Music, Fantasy",1,Music,Bones,12572,PG - Children,,3 min.,14082
21899,Gintama: Yorinuki Gintama-san on Theater 2D,8.44,"Action, Sci-Fi, Comedy, Historical, Parody, Samurai, Shounen",2,Movie,Sunrise,17981,PG-13 - Teens 13 or older,,1 hr. 36 min. per ep.,31786
5205,the Garden of sinners Chapter 7:Murder Speculation Part B,8.44,"Action, Mystery, Supernatural, Romance, Thriller",1,Movie,ufotable,116229,R - 17+ (violence & profanity),Notes,2 hr. 1 min.,165332
11981,Puella Magi Madoka Magica the Movie:Rebellion,8.44,"Mystery, Psychological, Drama, Magic, Thriller",1,Movie,Shaft,220045,PG-13 - Teens 13 or older,"Aniplex, Mainichi Broadcasting System, Movic, Nitroplus, Houbunsha",1 hr. 56 min.,287972
38450,Mo Dao Zu Shi 2nd Season,8.43,"Action, Mystery, Historical, Supernatural",8,ONA,B.CMAY PICTURES,28268,PG-13 - Teens 13 or older,Tencent Penguin Pictures,24 min. per ep.,53802
10162,Bunny Drop,8.43,"Slice of Life, Josei",11,TV,Production I.G,241673,PG-13 - Teens 13 or older,"Fuji TV, Tohokushinsha Film Corporation, Sony Music Entertainment, Sakura Create, Fujipacific Music",22 min. per ep.,391626
14397,Chihayafuru 2,8.43,"Drama, Game, Josei, School, Slice of Life, Sports",25,TV,Madhouse,127828,PG-13 - Teens 13 or older,"VAP, Nippon Television Network",22 min. per ep.,183624
5941,Cross Game,8.43,"Comedy, Drama, Romance, School, Shounen, Sports",50,TV,SynergySP,48400,PG-13 - Teens 13 or older,"TV Tokyo, Shogakukan-Shueisha Productions",23 min. per ep.,100414
38889,Kono Oto Tomare!:Sounds of Life Season 2,8.43,"Drama, Music, Romance, School, Shounen",13,TV,Platinum Vision,53424,PG-13 - Teens 13 or older,"WOWOW, Movic, KlockWorx, Memory-Tech, King Records, Shueisha, Pony Canyon Enterprise",23 min. per ep.,82333
31646,March comes in like a lion,8.43,"Drama, Game, Seinen, Slice of Life",22,TV,Shaft,208655,PG-13 - Teens 13 or older,"Aniplex, Dentsu, NHK, Hakusensha, Asmik Ace, Toy's Factory",25 min. per ep.,461713
37999,Kaguya-sama:Love is War,8.43,"Comedy, Psychological, Romance, School, Seinen",12,TV,A-1 Pictures,678999,PG-13 - Teens 13 or older,"Aniplex, Mainichi Broadcasting System, Magic Capsule, Shueisha, JR East Marketing & Communications",25 min. per ep.,925543
2251,Baccano!,8.42,"Action, Comedy, Historical, Mystery, Supernatural",13,TV,Brain's Base,364241,R - 17+ (violence & profanity),"Aniplex, Sakura Create, Happinet Pictures",24 min. per ep.,714937
136,Hunter x Hunter,8.42,"Action, Adventure, Super Power, Fantasy, Shounen",62,TV,Nippon Animation,260968,PG-13 - Teens 13 or older,Fuji TV,23 min. per ep.,416227
2246,Mononoke,8.42,"Mystery, Historical, Horror, Demons, Psychological, Supernatural, Fantasy, Seinen",12,TV,Toei Animation,71537,R - 17+ (violence & profanity),Fuji TV,22 min. per ep.,215972
9989,anohana:The Flower We Saw That Day,8.42,"Slice of Life, Supernatural, Drama",11,TV,A-1 Pictures,870583,PG-13 - Teens 13 or older,"Aniplex, Dentsu, Fuji TV, Fujipacific Music",22 min. per ep.,1157747
22789,Barakamon,8.41,"Comedy, Slice of Life",12,TV,Kinema Citrus,325820,PG-13 - Teens 13 or older,"VAP, Nippon Television Network",22 min. per ep.,503396
37105,Grand Blue Dreaming,8.41,"Slice of Life, Comedy, Seinen",12,TV,Zero-G,263651,PG-13 - Teens 13 or older,"Mainichi Broadcasting System, Kodansha, NBCUniversal Entertainment Japan, Avex Pictures, Q-Tec, JR East Marketing & Communications, GYAO!",24 min. per ep.,421403
35557,Land of the Lustrous,8.41,"Action, Drama, Fantasy, Mystery, Seinen",12,TV,Orange,156415,PG-13 - Teens 13 or older,"Mainichi Broadcasting System, Kodansha, Movic, AT-X, TOHO animation, Tokyo MX, Q-Tec, Kyoraku Industrial Holdings, BS11",24 min. per ep.,304278
32366,Gintama°: Aizome Kaori-hen,8.41,"Comedy, Parody",2,OVA,Bandai Namco Pictures,40704,PG-13 - Teens 13 or older,"TV Tokyo, Dentsu",26 min. per ep.,59412
38826,Weathering With You,8.41,"Slice of Life, Drama, Romance, Fantasy",1,Movie,CoMix Wave Films,319958,PG-13 - Teens 13 or older,"Toho, Lawson HMV Entertainment, JR East Marketing & Communications, Kadokawa, voque ting, STORY, Lawson Entertainment",1 hr. 54 min.,475388
36538,Natsume Yujin-cho the Movie:Ephemeral Bond,8.41,"Demons, Drama, Shoujo, Slice of Life, Supernatural",1,Movie,Shuka,19000,PG-13 - Teens 13 or older,Aniplex,1 hr. 44 min.,45120
40682,Kingdom 3rd Season,8.4,"Action, Historical, Military, Seinen",,TV,Studio Signpost,5,R - 17+ (violence & profanity),"NHK, Shueisha",25 min.,39329
572,Nausicaä of the Valley of the Wind,8.4,"Adventure, Fantasy",1,Movie,Topcraft,224406,PG-13 - Teens 13 or older,,1 hr. 57 min.,278500
36275,Natsume Yuujinchou Roku Specials,8.4,"Slice of Life, Demons, Supernatural, Drama, Shoujo",2,Special,Shuka,19679,PG-13 - Teens 13 or older,NAZ,23 min. per ep.,32238
22535,Parasyte -the maxim-,8.4,"Action, Sci-Fi, Horror, Psychological, Drama, Seinen",24,TV,Madhouse,942917,R - 17+ (violence & profanity),"VAP, Kodansha, Nippon Television Network, Forecast Communications",23 min. per ep.,1243239
777,Hellsing Ultimate,8.4,"Action, Military, Horror, Supernatural, Vampire, Seinen",10,OVA,"Madhouse, Satelight, Graphinica",406085,R - 17+ (violence & profanity),"Geneon Universal Entertainment, StudioRF Inc., Shounen Gahousha",50 min. per ep.,676023
9260,Kizumonogatari Part 1:Tekketsu,8.4,Vampire,1,Movie,Shaft,242441,R - 17+ (violence & profanity),"Aniplex, Kodansha",1 hr. 4 min.,371083
10030,Bakuman.,8.4,"Comedy, Drama, Romance, Shounen",25,TV,J.C.Staff,220954,PG-13 - Teens 13 or older,"NHK, Shueisha",24 min. per ep.,289356
39741,Violet Evergarden I:Eternity and the Auto Memory Doll,8.4,"Slice of Life, Drama, Fantasy",1,Movie,Kyoto Animation,122317,PG-13 - Teens 13 or older,Shochiku,1 hr. 31 min.,184398
17389,Kingdom:Season 2,8.39,"Action, Military, Historical, Seinen",39,TV,Studio Pierrot,47556,R - 17+ (violence & profanity),NHK,25 min. per ep.,79350
11979,Puella Magi Madoka Magica the Movie Part 2:Eternal,8.39,"Drama, Magic, Psychological, Thriller",1,Movie,Shaft,117551,PG-13 - Teens 13 or older,"Aniplex, Mainichi Broadcasting System, Movic, Nitroplus, Houbunsha",1 hr. 49 min.,162794
5,Cowboy Bebop:The Movie,8.39,"Action, Drama, Mystery, Sci-Fi, Space",1,Movie,Bones,208333,R - 17+ (violence & profanity),"Sunrise, Bandai Visual",1 hr. 55 min.,273145
38883,Haikyuu!!: To the Top,8.39,"Comedy, Sports, Drama, School, Shounen",13,TV,Production I.G,335260,PG-13 - Teens 13 or older,"Dentsu, Mainichi Broadcasting System, Movic, Sony Music Entertainment, TOHO animation, Shueisha",24 min. per ep.,470208
9756,Puella Magi Madoka Magica,8.38,"Psychological, Drama, Magic, Thriller",12,TV,Shaft,700785,PG-13 - Teens 13 or older,"Aniplex, Mainichi Broadcasting System, Movic, Nitroplus, Houbunsha",24 min. per ep.,971621
37450,Rascal Does Not Dream of Bunny Girl Senpai,8.38,"Comedy, Supernatural, Drama, Romance, School",13,TV,CloverWorks,685665,PG-13 - Teens 13 or older,"Aniplex, Tokyo MX, Hakuhodo DY Music & Pictures, Nagoya Broadcasting Network, BS11, ABC Animation, Kadokawa",24 min. per ep.,940033
25781,Shingeki no Kyojin: Kuinaki Sentaku,8.38,"Action, Fantasy, Shoujo",2,OVA,Wit Studio,263029,R - 17+ (violence & profanity),"Production I.G, Pony Canyon, Kodansha",27 min. per ep.,323012
13601,Psycho-Pass,8.38,"Action, Sci-Fi, Police, Psychological",22,TV,Production I.G,720340,R - 17+ (violence & profanity),"Dentsu, Fuji TV, Nitroplus, Sony Music Entertainment, TOHO animation, Kyoraku Industrial Holdings",23 min. per ep.,1211503
7655,Major S6,8.38,"Comedy, Drama, Shounen, Sports",25,TV,SynergySP,39583,PG-13 - Teens 13 or older,NHK,24 min. per ep.,50558
10408,Hotarubi no Mori e,8.38,"Drama, Romance, Shoujo, Supernatural",1,Movie,Brain's Base,406122,G - All Ages,Aniplex,45 min.,567617
40052,Great Pretender,8.38,"Action, Adventure, Mystery, Comedy, Psychological",23,ONA,Wit Studio,115973,R - 17+ (violence & profanity),"Production I.G, Fuji TV, BS Fuji, TOHO animation, Hakuhodo DY Media Partners",23 min. per ep.,273035
12029,Star Blazers:Space Battleship Yamato 2199,8.37,"Action, Military, Sci-Fi, Space, Drama",26,OVA,"Xebec, AIC",36131,PG-13 - Teens 13 or older,"Production I.G, Bandai Visual, OLM, Lantis, Shochiku, Bandai, Tohokushinsha Film Corporation, Bandai Namco Games, Voyager Entertainment",25 min. per ep.,92324
31043,ERASED,8.37,"Mystery, Psychological, Supernatural, Seinen",12,TV,A-1 Pictures,1071295,R - 17+ (violence & profanity),"Aniplex, Dentsu, Kadokawa Shoten, Fuji TV, DAX Production, Kyoraku Industrial Holdings, Kansai Telecasting, Lawson",23 min. per ep.,1359119
30709,Kamisama Hajimemashita: Kako-hen,8.37,"Comedy, Demons, Supernatural, Romance, Fantasy, Shoujo",4,OVA,TMS Entertainment,78583,PG-13 - Teens 13 or older,,30 min. per ep.,116128
39535,Mushoku Tensei:Jobless Reincarnation,8.37,"Drama, Magic, Fantasy",11,TV,Studio Bind,39,R - 17+ (violence & profanity),Egg Firm,23 min. per ep.,319654
12531,Kids on the Slope,8.36,"Drama, Josei, Music, Romance, School",12,TV,"Tezuka Productions, MAPPA",159591,PG-13 - Teens 13 or older,"Dentsu, Fuji TV, Toho, DAX Production, Sony Music Entertainment",22 min. per ep.,284901
5341,Spice and Wolf II,8.36,"Adventure, Historical, Romance, Fantasy",12,TV,"Brain's Base, Marvy Jack",284885,PG-13 - Teens 13 or older,"Imagin, flying DOG",24 min. per ep.,395939
10937,Mobile Suit Gundam:The Origin,8.36,"Action, Mecha, Military, Sci-Fi, Shounen, Space",6,OVA,Sunrise,18361,R+ - Mild Nudity,Sotsu,1 hr. 11 min. per ep.,51377
5081,Bakemonogatari,8.36,"Romance, Supernatural, Mystery, Vampire",15,TV,Shaft,664200,R - 17+ (violence & profanity),"Aniplex, Kodansha",24 min. per ep.,1063666
6594,Katanagatari,8.36,"Action, Adventure, Historical, Martial Arts, Romance",12,TV,White Fox,201975,R - 17+ (violence & profanity),"Aniplex, Lantis, Kodansha, Movic, Fuji TV",50 min. per ep.,442694
40211,The Legend of Hei,8.35,"Adventure, Drama, Fantasy",1,Movie,,2475,G - All Ages,,1 hr. 41 min.,7427
3784,Evangelion:2.0 You Can (Not) Advance,8.35,"Action, Sci-Fi, Psychological, Drama, Mecha",1,Movie,Khara,277153,PG-13 - Teens 13 or older,"Gainax, KlockWorx",1 hr. 52 min.,350947
5420,Erin,8.35,"Drama, Fantasy, Slice of Life",50,TV,"Production I.G, Trans Arts",18958,PG-13 - Teens 13 or older,NHK,25 min. per ep.,68946
11917,Major: World Series,8.35,"Comedy, Drama, Shounen, Sports",2,OVA,SynergySP,23322,PG-13 - Teens 13 or older,,28 min. per ep.,29532
20651,Natsume Yuujinchou: Itsuka Yuki no Hi ni,8.35,"Slice of Life, Demons, Supernatural, Drama, Shoujo",1,OVA,Brain's Base,40232,PG-13 - Teens 13 or older,"Aniplex, Nihon Ad Systems",23 min.,62641
13125,From the New World,8.35,"Drama, Horror, Mystery, Psychological, Sci-Fi, Supernatural",25,TV,A-1 Pictures,255272,R - 17+ (violence & profanity),"Aniplex, TV Asahi, Pony Canyon",22 min. per ep.,619318
5040,One Outs,8.35,"Sports, Psychological, Seinen",25,TV,Madhouse,108150,PG-13 - Teens 13 or older,"VAP, Nippon Television Network",23 min. per ep.,182471
25835,Shirobako,8.35,"Comedy, Drama",24,TV,P.A. Works,129452,PG-13 - Teens 13 or older,"Sotsu, Movic, Warner Bros. Japan, KlockWorx, Showgate, Infinite, Imagine",24 min. per ep.,349479
2559,Romeo and the Black Brothers,8.35,"Adventure, Drama, Historical, Slice of Life",33,TV,Nippon Animation,16751,PG-13 - Teens 13 or older,,23 min. per ep.,36828
39808,Non Non Biyori Nonstop,8.35,"Slice of Life, Comedy, Seinen",12,TV,SILVER LINK.,3,PG-13 - Teens 13 or older,"TV Tokyo, Lantis, AT-X, Kadokawa, Bandai Namco Arts, Bit grooove promotion, Sony Music Solutions",24 min. per ep.,47968
486,Kino's Journey,8.34,"Action, Adventure, Psychological, Slice of Life",13,TV,A.C.G.T.,86441,R - 17+ (violence & profanity),"WOWOW, Genco, Pony Canyon, Studio Wombat, chara-ani.com, ASCII Media Works",24 min. per ep.,223758
10863,Steins;Gate:Egoistic Poriomania,8.34,"Sci-Fi, Comedy, Thriller",1,Special,White Fox,287633,PG-13 - Teens 13 or older,Frontier Works,24 min.,338678
38691,Dr. Stone,8.34,"Sci-Fi, Adventure, Shounen",24,TV,TMS Entertainment,621993,PG-13 - Teens 13 or older,"TOHO animation, Shueisha",24 min. per ep.,945133
6945,Gintama: Shiroyasha Koutan,8.34,"Action, Sci-Fi, Comedy, Historical, Parody",1,Special,Sunrise,38625,PG-13 - Teens 13 or older,,10 min.,53216
24415,Kuroko's Basketball 3,8.34,"Comedy, Sports, School, Shounen",25,TV,Production I.G,411971,PG-13 - Teens 13 or older,"Bandai Visual, Lantis, Nihon Ad Systems, Banpresto, Shueisha, BS11",24 min. per ep.,506465
37515,Made in Abyss Movie 2: Hourou Suru Tasogare,8.34,"Sci-Fi, Adventure, Mystery, Drama, Fantasy",1,Movie,Kinema Citrus,22381,R - 17+ (violence & profanity),,1 hr. 45 min.,61975
34240,Shelter,8.34,"Sci-Fi, Music",1,Music,A-1 Pictures,234951,G - All Ages,Half H.P Studio,6 min.,265646
10087,Fate/Zero,8.34,"Action, Supernatural, Magic, Fantasy",13,TV,ufotable,773576,R - 17+ (violence & profanity),"Aniplex, Nitroplus, Seikaisha, Notes",28 min. per ep.,1090273
9617,K-ON! The Movie,8.33,"Music, Slice of Life, Comedy",1,Movie,Kyoto Animation,183015,PG-13 - Teens 13 or older,"Pony Canyon, Animation Do",1 hr. 50 min.,238850
40730,Tian Guan Ci Fu,8.33,"Action, Adventure, Historical, Supernatural, Drama",11,ONA,Haoliners Animation League,7183,PG-13 - Teens 13 or older,bilibili,25 min. per ep.,35242
1210,Welcome to the N.H.K.,8.33,"Comedy, Psychological, Drama, Romance",24,TV,Gonzo,304696,R+ - Mild Nudity,"NHK, Victor Entertainment",24 min. per ep.,550365
28701,Fate/stay night [Unlimited Blade Works] Season 2,8.33,"Action, Fantasy, Magic, Supernatural",13,TV,ufotable,506098,R - 17+ (violence & profanity),"Aniplex, Notes",23 min. per ep.,605173
28805,The Boy and the Beast,8.33,"Adventure, Supernatural",1,Movie,Studio Chizu,212699,PG-13 - Teens 13 or older,"Dentsu, Yomiuri Telecasting, Kadokawa Shoten, Toho, Nippon Television Network, Arquebuse",1 hr. 59 min.,306149
338,The Rose of Versailles,8.33,"Military, Historical, Drama, Romance, Shoujo",40,TV,Tokyo Movie Shinsha,25057,PG-13 - Teens 13 or older,Nippon Television Network,24 min. per ep.,68422
33486,My Hero Academia 2,8.33,"Action, Comedy, Super Power, School, Shounen",25,TV,Bones,1389299,PG-13 - Teens 13 or older,"Dentsu, Yomiuri Telecasting, Movic, Sony Music Entertainment, TOHO animation, Shueisha",23 min. per ep.,1611771
4081,Natsume's Book of Friends,8.33,"Slice of Life, Demons, Supernatural, Drama, Shoujo",13,TV,Brain's Base,181953,PG-13 - Teens 13 or older,"Aniplex, Nihon Ad Systems, TV Tokyo Music, Sony Music Entertainment",24 min. per ep.,412285
34534,Natsume Yuujinchou Go Specials,8.33,"Slice of Life, Demons, Supernatural, Drama, Shoujo",2,Special,Shuka,20839,PG-13 - Teens 13 or older,,23 min. per ep.,32553
137,Hunter x Hunter: Original Video Animation,8.33,"Action, Adventure, Super Power, Shounen",8,OVA,Nippon Animation,80683,PG-13 - Teens 13 or older,,24 min. per ep.,101579
44235,Pui Pui Molcar,8.33,Kids,,TV,Shin-Ei Animation,0,G - All Ages,,2 min.,3418
30230,Ace of Diamond:Second Season,8.32,"Comedy, Sports, School, Shounen",51,TV,"Production I.G, Madhouse",69213,PG-13 - Teens 13 or older,"TV Tokyo, Sotsu",24 min. per ep.,101140
39533,Given,8.32,"Drama, Music, Romance, Shounen Ai, Slice of Life",11,TV,Lerche,170263,PG-13 - Teens 13 or older,"Aniplex, Dentsu, Movic, Fuji TV, Shinshokan",22 min. per ep.,260768
43299,Wonder Egg Priority,8.32,"Psychological, Drama, Fantasy",12,TV,CloverWorks,36,R - 17+ (violence & profanity),"Aniplex, D.N. Dream Partners",23 min. per ep.,222725
30,Neon Genesis Evangelion,8.32,"Action, Sci-Fi, Dementia, Psychological, Drama, Mecha",26,TV,"Gainax, Tatsunoko Production",815938,PG-13 - Teens 13 or older,"TV Tokyo, Kadokawa Shoten, Nihon Ad Systems, Audio Tanaka",24 min. per ep.,1160651
1698,Nodame Cantabile,8.32,"Music, Slice of Life, Comedy, Drama, Romance, Josei",23,TV,J.C.Staff,136757,PG-13 - Teens 13 or older,"Dentsu, Genco, Kodansha, Fuji TV, Magic Capsule, Sony Music Entertainment, Fujipacific Music",22 min. per ep.,262005
37095,"Violet Evergarden: Kitto ""Ai"" wo Shiru Hi ga Kuru no Darou",8.32,"Drama, Fantasy, Slice of Life",1,Special,Kyoto Animation,137423,PG-13 - Teens 13 or older,"Lantis, Pony Canyon, Rakuonsha, ABC Animation",34 min.,181036
30346,Doukyusei -Classmates-,8.32,"Slice of Life, Romance, School, Shounen Ai",1,Movie,A-1 Pictures,107397,PG-13 - Teens 13 or older,"Aniplex, Half H.P Studio",1 hr.,157724
33674,No Game No Life: Zero,8.32,"Game, Supernatural, Drama, Romance, Fantasy",1,Movie,Madhouse,422323,PG-13 - Teens 13 or older,"Frontier Works, Movic, AT-X, Kadokawa",1 hr. 46 min.,608820
2685,Tsubasa RESERVoir CHRoNiCLE:Tokyo Revelations,8.31,"Action, Adventure, Drama, Romance, Fantasy, Shounen",3,OVA,Production I.G,56450,R - 17+ (violence & profanity),Kodansha,30 min. per ep.,82168
523,My Neighbor Totoro,8.31,"Adventure, Comedy, Supernatural",1,Movie,Studio Ghibli,620070,G - All Ages,Studio Fantasia,1 hr. 26 min.,721786
513,Castle in the Sky,8.31,"Adventure, Fantasy, Romance, Sci-Fi",1,Movie,Studio Ghibli,279056,PG - Children,Tokuma Shoten,2 hr. 5 min.,335428
329,Planetes,8.31,"Drama, Romance, Sci-Fi, Seinen, Space",26,TV,Sunrise,70506,PG-13 - Teens 13 or older,"Bandai Visual, NHK",25 min. per ep.,195630
1365,Case Closed:The Phantom of Baker Street,8.31,"Adventure, Mystery, Police, Shounen",1,Movie,TMS Entertainment,51821,PG-13 - Teens 13 or older,,1 hr. 47 min.,58853
57,Beck:Mongolian Chop Squad,8.31,"Comedy, Drama, Music, Shounen, Slice of Life",26,TV,Madhouse,133432,R - 17+ (violence & profanity),"Marvelous, Starchild Records, Asatsu DK, Kodansha",25 min. per ep.,255668
37078,The King's Avatar (2018),8.31,"Action, Game",3,ONA,Tencent Animation & Comics,56439,PG-13 - Teens 13 or older,"Tencent Penguin Pictures, China Literature Limited, Colored-Pencil Animation Design",27 min. per ep.,80149
